state,year,month,aqi
25,2005,1,264.3333333333333
26,2005,1,303.651282051282
0,2005,2,231.5438596491228
2,2005,2,242.57037037037037
3,2005,2,233.9059829059829
4,2005,2,199.43589743589743
5,2005,2,274.9101654846336
6,2005,2,288.4312617702448
7,2005,2,166.66666666666666
8,2005,2,272.8243727598566
9,2005,2,199.93939393939397
10,2005,2,300.8391812865497
11,2005,2,164.3654970760234
12,2005,2,144.03846153846155
13,2005,2,196.45014245014247
14,2005,2,223.67307692307693
17,2005,2,88.53333333333333
18,2005,2,63.0
19,2005,2,76.65079365079366
20,2005,2,293.85435435435437
21,2005,2,284.39750957854403
23,2005,2,146.7276936026936
24,2005,2,400.47089947089944
26,2005,2,274.783164983165
0,2005,3,250.7058823529412
2,2005,3,211.7277777777778
3,2005,3,303.98989898989896
4,2005,3,219.67924528301887
5,2005,3,269.75985663082434
6,2005,3,293.42881944444446
7,2005,3,207.96969696969697
8,2005,3,238.21904761904761
9,2005,3,212.25757575757578
10,2005,3,342.93589743589746
11,2005,3,163.99831649831648
12,2005,3,143.07070707070707
13,2005,3,210.94444444444443
14,2005,3,232.4431295200526
17,2005,3,113.91666666666667
18,2005,3,208.8888888888889
19,2005,3,84.48
20,2005,3,302.3083645443196
21,2005,3,287.18169112508735
23,2005,3,122.37349849849849
24,2005,3,383.0334316617503
25,2005,3,360.8395061728395
26,2005,3,238.48239664082686
0,2005,4,213.04975124378112
2,2005,4,216.69753086419755
3,2005,4,279.83333333333337
4,2005,4,261.6111111111111
5,2005,4,259.31837606837604
6,2005,4,383.98440545808967
7,2005,4,197.54545454545453
8,2005,4,284.1818181818182
9,2005,4,286.36559139784947
10,2005,4,296.5497076023392
11,2005,4,142.0625978090767
12,2005,4,128.31182795698925
13,2005,4,194.47474747474746
14,2005,4,239.4875
17,2005,4,108.1111111111111
18,2005,4,172.30555555555554
19,2005,4,86.3768115942029
20,2005,4,311.5581098339719
21,2005,4,308.7302585604472
23,2005,4,146.1766975308642
24,2005,4,399.7615571776156
25,2005,4,677.4
26,2005,4,259.5482695810565
0,2005,5,231.64814814814815
2,2005,5,209.48333333333335
3,2005,5,342.9375
4,2005,5,257.5480225988701
5,2005,5,259.95659722222223
6,2005,5,380.7482638888889
7,2005,5,173.26666666666668
8,2005,5,297.3333333333333
9,2005,5,265.8958333333333
10,2005,5,285.0567375886525
11,2005,5,154.69191919191917
12,2005,5,143.04109589041096
13,2005,5,215.1290322580645
14,2005,5,234.84506172839505
17,2005,5,93.05555555555556
18,2005,5,185.0
19,2005,5,104.44444444444446
20,2005,5,318.70893719806764
21,2005,5,322.1965811965812
23,2005,5,118.55187908496731
24,2005,5,378.13698630136986
25,2005,5,379.0
26,2005,5,238.97203703703704
0,2005,6,248.4234234234234
2,2005,6,204.44927536231887
3,2005,6,273.8421052631579
4,2005,6,301.0
5,2005,6,256.4897119341564
6,2005,6,317.8401826484018
7,2005,6,198.62745098039215
8,2005,6,343.83333333333337
9,2005,6,351.9310344827586
10,2005,6,293.4
11,2005,6,112.17948717948718
12,2005,6,141.74969474969475
13,2005,6,217.264116575592
14,2005,6,203.90103217972072
17,2005,6,125.46666666666667
18,2005,6,159.22222222222223
19,2005,6,92.06666666666668
20,2005,6,313.9828042328042
21,2005,6,294.17127192982457
23,2005,6,168.20726495726495
24,2005,6,354.5783783783784
25,2005,6,371.031746031746
26,2005,6,218.1947496947497
0,2005,7,205.30985915492957
2,2005,7,168.43055555555557
3,2005,7,282.5037037037037
4,2005,7,178.7485380116959
5,2005,7,242.68627450980392
6,2005,7,304.86345381526104
7,2005,7,165.44444444444446
8,2005,7,273.40277777777777
9,2005,7,197.45396825396824
10,2005,7,268.8877923976608
11,2005,7,110.74518518518518
12,2005,7,157.03995006242198
13,2005,7,187.51805555555558
14,2005,7,221.30243612596553
17,2005,7,92.53968253968253
18,2005,7,218.33333333333331
19,2005,7,111.94708994708994
20,2005,7,288.25720164609055
21,2005,7,264.6296296296296
23,2005,7,131.72413793103448
24,2005,7,323.7836257309942
25,2005,7,303.0
26,2005,7,160.0563630490956
0,2005,8,237.7124183006536
2,2005,8,182.43859649122808
3,2005,8,219.24786324786325
4,2005,8,200.09027777777777
5,2005,8,219.57118055555554
6,2005,8,354.1890331890332
7,2005,8,125.61538461538461
8,2005,8,283.5962059620596
9,2005,8,202.9090909090909
10,2005,8,257.32748538011697
11,2005,8,96.81770833333333
12,2005,8,151.9084084084084
13,2005,8,209.20740740740743
14,2005,8,211.03703703703704
17,2005,8,87.54166666666667
18,2005,8,69.1111111111111
19,2005,8,71.98611111111111
20,2005,8,285.008547008547
21,2005,8,212.2787356321839
23,2005,8,117.78834115805947
24,2005,8,309.74620522161507
25,2005,8,337.0
26,2005,8,188.47161616161617
0,2005,9,188.86764705882354
2,2005,9,180.4188034188034
3,2005,9,288.74074074074076
4,2005,9,165.7880341880342
5,2005,9,212.5734126984127
6,2005,9,281.0376344086021
7,2005,9,131.859649122807
8,2005,9,220.93611111111113
9,2005,9,191.5851851851852
10,2005,9,256.8979468599034
11,2005,9,107.32338308457712
12,2005,9,141.7817938420348
13,2005,9,196.02256944444446
14,2005,9,220.60394265232975
17,2005,9,87.02222222222221
18,2005,9,173.38095238095238
19,2005,9,93.02898550724638
20,2005,9,288.1802469135803
21,2005,9,210.5064247921391
23,2005,9,134.98831133113313
24,2005,9,322.5499689633768
25,2005,9,290.0
26,2005,9,212.31839225589226
0,2005,10,202.78962962962964
2,2005,10,189.26016260162604
3,2005,10,213.66666666666666
4,2005,10,254.27680311890836
5,2005,10,230.5719489981785
6,2005,10,430.3462962962963
7,2005,10,120.56349206349206
8,2005,10,367.73765432098764
9,2005,10,252.04918032786884
10,2005,10,268.90756704980845
11,2005,10,146.63431786216597
12,2005,10,142.8183990442055
13,2005,10,223.6680216802168
14,2005,10,206.26151012891347
17,2005,10,69.75
18,2005,10,127.5111111111111
19,2005,10,97.28333333333333
20,2005,10,333.31205673758865
21,2005,10,302.23972602739724
23,2005,10,120.72249190938511
24,2005,10,378.8116187253243
25,2005,10,372.4444444444444
26,2005,10,189.65334528076463
0,2005,11,226.09979423868313
2,2005,11,232.3684210526316
3,2005,11,305.2
4,2005,11,251.90710382513663
5,2005,11,243.69534050179212
6,2005,11,433.57452574525746
7,2005,11,209.15686274509807
8,2005,11,286.05105105105105
9,2005,11,232.38654147104853
10,2005,11,286.27407407407406
11,2005,11,150.96122685185185
12,2005,11,136.0131421744325
13,2005,11,223.1846846846847
14,2005,11,232.9637188208617
17,2005,11,102.42857142857143
18,2005,11,224.02564102564105
19,2005,11,105.88235294117646
20,2005,11,334.28189300411526
21,2005,11,312.2974910394265
23,2005,11,138.27842377260984
24,2005,11,413.2216524216524
25,2005,11,469.0
26,2005,11,380.624634502924
0,2005,12,234.6781045751634
2,2005,12,299.21234567901234
3,2005,12,250.61111111111111
4,2005,12,267.53439153439155
5,2005,12,237.96119929453263
6,2005,12,537.8304093567251
7,2005,12,150.58024691358025
8,2005,12,304.47474747474746
9,2005,12,225.4281045751634
10,2005,12,282.91598915989164
11,2005,12,164.8904109589041
12,2005,12,166.161220043573
13,2005,12,246.92953929539297
14,2005,12,245.32764857881136
17,2005,12,108.48888888888888
18,2005,12,231.45555555555558
19,2005,12,131.24358974358975
20,2005,12,327.81481481481484
21,2005,12,334.8077178975383
23,2005,12,139.1590413943355
24,2005,12,419.8397660818714
25,2005,12,365.58024691358025
26,2005,12,345.13392857142856
0,2006,1,202.22297297297297
2,2006,1,290.9640522875817
3,2006,1,299.4375
4,2006,1,233.65674603174602
5,2006,1,243.93981481481484
6,2006,1,492.31666666666666
7,2006,1,170.625
8,2006,1,329.2402402402402
9,2006,1,300.3520249221184
10,2006,1,281.12865497076024
11,2006,1,174.42512077294685
12,2006,1,132.72800925925927
13,2006,1,210.0515873015873
14,2006,1,214.1156773211568
16,2006,1,101.94444444444446
17,2006,1,112.39259259259259
18,2006,1,210.60416666666666
19,2006,1,168.45833333333334
20,2006,1,308.8888888888889
21,2006,1,339.60130718954247
23,2006,1,157.6635802469136
24,2006,1,412.13246187363836
25,2006,1,298.25
26,2006,1,348.3151752423564
0,2006,2,230.2265625
2,2006,2,262.30034722222223
3,2006,2,275.7142857142857
4,2006,2,246.57232704402517
5,2006,2,244.8955223880597
6,2006,2,457.0946502057613
7,2006,2,152.85185185185185
8,2006,2,317.94444444444446
9,2006,2,320.60747663551405
10,2006,2,281.787037037037
11,2006,2,199.06542056074767
12,2006,2,135.13741987179486
13,2006,2,215.70413436692505
14,2006,2,216.64486975013293
16,2006,2,110.66666666666667
17,2006,2,134.46759259259258
18,2006,2,173.820987654321
19,2006,2,145.76811594202897
20,2006,2,312.49595959595956
21,2006,2,340.22361984626133
23,2006,2,147.79908306364615
24,2006,2,410.27863910422053
25,2006,2,367.5
26,2006,2,310.7906273620559
0,2006,3,212.7497741644083
2,2006,3,343.218253968254
3,2006,3,330.11764705882354
4,2006,3,216.3369763205829
5,2006,3,238.79710144927537
6,2006,3,355.0018832391713
7,2006,3,119.87654320987654
8,2006,3,297.73873873873873
9,2006,3,238.5336832895888
10,2006,3,282.1262626262626
11,2006,3,165.7288888888889
12,2006,3,136.88991769547326
13,2006,3,228.49831649831648
14,2006,3,215.36944444444444
16,2006,3,110.87962962962963
17,2006,3,147.74786324786325
18,2006,3,183.15079365079367
19,2006,3,181.8088888888889
20,2006,3,315.69874804381845
21,2006,3,300.5626204238921
23,2006,3,138.74698535745048
24,2006,3,377.3483590351918
25,2006,3,250.02469135802468
26,2006,3,287.90953453453454
0,2006,4,204.84413580246914
2,2006,4,173.76
3,2006,4,289.4269005847953
4,2006,4,257.55555555555554
5,2006,4,249.79365079365078
6,2006,4,466.080378250591
7,2006,4,172.55555555555554
8,2006,4,306.3737373737374
9,2006,4,319.297520661157
10,2006,4,310.22222222222223
11,2006,4,186.40251572327045
12,2006,4,164.03975535168195
13,2006,4,238.75153105861767
14,2006,4,204.62461266046924
16,2006,4,89.16666666666667
17,2006,4,102.16666666666667
18,2006,4,138.91358024691357
19,2006,4,195.0757575757576
20,2006,4,357.1451942740286
21,2006,4,377.42378917378915
23,2006,4,124.78508771929825
24,2006,4,395.55111111111114
25,2006,4,265.02222222222224
26,2006,4,209.73892773892774
0,2006,5,210.16938616938617
2,2006,5,147.77254901960782
3,2006,5,337.0
4,2006,5,239.28813559322035
5,2006,5,246.36213991769546
6,2006,5,397.8020202020202
7,2006,5,128.99283154121864
8,2006,5,290.76353276353274
9,2006,5,293.14102564102564
10,2006,5,297.537037037037
11,2006,5,139.56410256410257
12,2006,5,129.4384707287933
13,2006,5,217.05151515151516
14,2006,5,193.2626312335958
16,2006,5,101.80555555555556
17,2006,5,84.64814814814815
18,2006,5,152.25
19,2006,5,175.61333333333332
20,2006,5,346.4554905782976
21,2006,5,374.4650205761317
23,2006,5,134.8669590643275
24,2006,5,380.1446464646465
25,2006,5,295.2
26,2006,5,196.7498110355253
0,2006,6,203.21246246246247
2,2006,6,137.58902275769745
3,2006,6,376.75
4,2006,6,230.20458553791886
5,2006,6,235.01880341880343
6,2006,6,411.375
7,2006,6,84.66666666666666
8,2006,6,305.390243902439
9,2006,6,277.7210567210567
10,2006,6,267.8765432098765
11,2006,6,136.93257359924027
12,2006,6,124.15065913370998
13,2006,6,193.74537037037035
14,2006,6,193.64129766297663
16,2006,6,97.57575757575759
17,2006,6,91.9588477366255
18,2006,6,130.83333333333334
19,2006,6,171.6328502415459
20,2006,6,313.87803320561943
21,2006,6,337.0052762259466
23,2006,6,144.03343621399176
24,2006,6,367.8059413580247
25,2006,6,266.57142857142856
26,2006,6,171.7441479400749
0,2006,7,205.56842105263158
2,2006,7,114.24312431243123
3,2006,7,267.70588235294116
4,2006,7,173.828125
5,2006,7,222.17400419287213
6,2006,7,323.58187134502924
7,2006,7,91.44871794871794
8,2006,7,286.10185185185185
9,2006,7,253.39787581699346
10,2006,7,275.0925925925926
11,2006,7,142.72074729596855
12,2006,7,123.03174603174604
13,2006,7,184.06378600823047
14,2006,7,192.34760051880676
16,2006,7,122.76984126984128
17,2006,7,94.61728395061728
18,2006,7,151.0185185185185
19,2006,7,170.40277777777777
20,2006,7,301.83013379872017
21,2006,7,260.6749838501292
23,2006,7,128.45185185185187
24,2006,7,328.6279650436954
25,2006,7,274.7638888888889
26,2006,7,176.36719077568134
0,2006,8,192.04394693200663
2,2006,8,116.68482905982907
3,2006,8,292.3888888888889
4,2006,8,201.7485380116959
5,2006,8,222.97111111111113
6,2006,8,310.15099715099717
7,2006,8,89.0
8,2006,8,280.9562289562289
9,2006,8,269.4124293785311
10,2006,8,283.7407407407407
11,2006,8,153.47222222222223
12,2006,8,142.35462962962964
13,2006,8,181.39613526570048
14,2006,8,192.23873165618448
16,2006,8,110.12345679012346
17,2006,8,101.25396825396827
18,2006,8,92.57142857142857
19,2006,8,169.25
20,2006,8,302.9214903526281
21,2006,8,227.86411889596602
23,2006,8,126.34693877551021
24,2006,8,326.1530131826742
25,2006,8,188.71428571428572
26,2006,8,144.01472222222222
0,2006,9,183.11273317112733
2,2006,9,123.25786163522014
3,2006,9,284.1666666666667
4,2006,9,177.07222222222222
5,2006,9,217.62962962962962
6,2006,9,376.25
7,2006,9,88.17283950617283
8,2006,9,240.52263374485597
9,2006,9,254.65757575757576
10,2006,9,270.0555555555556
11,2006,9,154.11635220125785
12,2006,9,127.48180076628353
13,2006,9,207.5388471177945
14,2006,9,184.4883062838119
16,2006,9,101.66666666666667
17,2006,9,91.52380952380952
18,2006,9,118.10648148148148
19,2006,9,160.7962962962963
20,2006,9,300.90027100271004
21,2006,9,248.430779054917
23,2006,9,128.00012291052113
24,2006,9,344.5587044534413
25,2006,9,261.1666666666667
26,2006,9,158.88749042145594
0,2006,10,213.04578447794526
2,2006,10,160.8403361344538
3,2006,10,290.6732026143791
4,2006,10,269.619341563786
5,2006,10,230.59682539682538
6,2006,10,512.3409090909091
7,2006,10,101.59722222222223
8,2006,10,240.8743961352657
9,2006,10,257.1228956228956
10,2006,10,269.93650793650795
11,2006,10,171.3570750237417
12,2006,10,117.39917695473251
13,2006,10,222.85519125683058
14,2006,10,208.46666666666667
16,2006,10,126.94444444444446
17,2006,10,72.58333333333334
18,2006,10,146.38095238095238
19,2006,10,168.33333333333334
20,2006,10,315.03586497890296
21,2006,10,286.4358169934641
23,2006,10,118.63711111111111
24,2006,10,383.44320066334996
25,2006,10,262.90909090909093
26,2006,10,247.97214632665455
0,2006,11,205.7119341563786
2,2006,11,174.9918699186992
3,2006,11,283.32748538011697
4,2006,11,225.78253968253966
5,2006,11,233.6002886002886
6,2006,11,418.7142857142857
7,2006,11,100.40329218106996
8,2006,11,245.5288888888889
9,2006,11,285.6473429951691
10,2006,11,296.0
11,2006,11,184.29777777777778
12,2006,11,132.4388327721661
13,2006,11,211.0537634408602
14,2006,11,205.11253106141285
16,2006,11,147.6851851851852
17,2006,11,72.55555555555556
18,2006,11,167.10493827160496
19,2006,11,165.47826086956522
20,2006,11,303.0475427350427
21,2006,11,321.04910988336405
23,2006,11,111.86952089704383
24,2006,11,414.6729797979798
25,2006,11,262.2857142857143
26,2006,11,277.8111888111888
0,2006,12,210.94017094017093
2,2006,12,231.83245149911818
3,2006,12,265.92857142857144
4,2006,12,241.2165725047081
5,2006,12,239.7895622895623
6,2006,12,426.1951951951952
7,2006,12,153.0042735042735
8,2006,12,298.73251028806584
9,2006,12,251.86666666666667
10,2006,12,262.04761904761904
11,2006,12,201.60060060060061
12,2006,12,143.9896157840083
13,2006,12,231.2434266327396
14,2006,12,232.73553440984236
16,2006,12,143.65079365079364
17,2006,12,88.33333333333333
18,2006,12,160.6172839506173
19,2006,12,165.0096618357488
20,2006,12,299.2752652149637
21,2006,12,316.6727272727273
23,2006,12,134.83006535947712
24,2006,12,433.13571135711356
25,2006,12,340.75
26,2006,12,325.8909722222222
0,2007,1,213.45025839793283
2,2007,1,245.79890453834116
3,2007,1,281.6363636363636
4,2007,1,252.83760683760684
5,2007,1,233.55092592592595
6,2007,1,382.1621621621622
7,2007,1,168.13425925925927
8,2007,1,227.46405228758172
9,2007,1,288.03053435114504
10,2007,1,334.3703703703704
11,2007,1,202.53097345132744
12,2007,1,129.77347114556417
13,2007,1,243.5374677002584
14,2007,1,243.78257887517148
15,2007,1,117.0
16,2007,1,138.7962962962963
17,2007,1,97.62820512820514
18,2007,1,178.92361111111111
19,2007,1,110.65217391304348
20,2007,1,290.10692951015534
21,2007,1,330.5458656330749
23,2007,1,126.50957854406131
24,2007,1,432.092337164751
25,2007,1,314.57142857142856
26,2007,1,364.88220551378447
0,2007,2,203.61501501501505
2,2007,2,180.16707218167073
3,2007,2,317.05882352941177
4,2007,2,211.44871794871796
5,2007,2,229.6290322580645
6,2007,2,332.19444444444446
7,2007,2,168.11111111111111
8,2007,2,198.45925925925926
9,2007,2,252.8825654923216
10,2007,2,282.7953216374269
11,2007,2,204.03703703703704
12,2007,2,121.50185185185185
13,2007,2,242.26651651651653
14,2007,2,237.49707602339183
15,2007,2,91.5
16,2007,2,142.56944444444446
17,2007,2,102.24074074074073
18,2007,2,191.42592592592595
19,2007,2,88.81159420289855
20,2007,2,285.54473304473305
21,2007,2,291.3792866941015
23,2007,2,148.90830636461706
24,2007,2,370.1049610496105
25,2007,2,258.6666666666667
26,2007,2,246.55650684931507
0,2007,3,209.0997732426304
2,2007,3,241.35327635327636
3,2007,3,321.6923076923077
4,2007,3,195.43492063492064
5,2007,3,228.8803418803419
6,2007,3,296.4020202020202
7,2007,3,137.17777777777778
8,2007,3,201.91812865497076
9,2007,3,226.67152777777778
10,2007,3,280.8888888888889
11,2007,3,202.23621399176955
12,2007,3,120.11898512685914
13,2007,3,252.37184343434345
14,2007,3,237.72192827748384
15,2007,3,173.33333333333334
16,2007,3,115.8974358974359
17,2007,3,103.84444444444445
18,2007,3,159.78472222222223
19,2007,3,88.34920634920636
20,2007,3,289.51722222222224
21,2007,3,306.0823754789272
23,2007,3,156.26819923371647
24,2007,3,392.75685425685424
25,2007,3,234.9
26,2007,3,221.87962962962962
0,2007,4,192.39803659080766
2,2007,4,154.12722646310434
3,2007,4,314.1333333333333
4,2007,4,264.29824561403507
5,2007,4,232.8855721393035
6,2007,4,558.7560975609756
7,2007,4,123.375
8,2007,4,249.9925925925926
9,2007,4,257.5650793650793
10,2007,4,296.15833333333336
11,2007,4,207.98316498316498
12,2007,4,121.61988304093568
13,2007,4,272.46652421652425
14,2007,4,214.5396120973044
15,2007,4,112.0
16,2007,4,113.05555555555556
17,2007,4,87.29629629629629
18,2007,4,162.70138888888889
19,2007,4,73.81944444444444
20,2007,4,337.8941798941799
21,2007,4,337.1465277777778
23,2007,4,145.22962962962964
24,2007,4,432.6928341384863
25,2007,4,268.8333333333333
26,2007,4,156.12898148148147
0,2007,5,212.2530864197531
2,2007,5,146.46413502109704
3,2007,5,288.1333333333333
4,2007,5,275.01940035273367
5,2007,5,226.99588477366257
6,2007,5,427.2557319223986
7,2007,5,106.71180555555556
8,2007,5,190.6060606060606
9,2007,5,240.95021645021646
10,2007,5,296.21174004192875
11,2007,5,191.3047385620915
12,2007,5,102.71498842592592
13,2007,5,239.69197530864196
14,2007,5,208.57731958762886
15,2007,5,88.0
16,2007,5,116.96969696969698
17,2007,5,81.875
18,2007,5,120.76262626262627
19,2007,5,85.53571428571429
20,2007,5,330.62739018087854
21,2007,5,370.35065710872163
23,2007,5,155.39903467297086
24,2007,5,409.40210027100267
25,2007,5,253.85714285714286
26,2007,5,190.93343408175016
0,2007,6,164.18458781362008
2,2007,6,115.26025354213273
3,2007,6,284.0
4,2007,6,193.87922705314008
5,2007,6,215.13546423135463
6,2007,6,318.51162790697674
7,2007,6,94.85470085470085
8,2007,6,175.66666666666666
9,2007,6,202.154711673699
10,2007,6,280.56363636363636
11,2007,6,160.140873015873
12,2007,6,80.1834181509754
13,2007,6,216.42962962962963
14,2007,6,171.31387319522912
15,2007,6,126.66666666666667
16,2007,6,166.50793650793653
17,2007,6,92.0
18,2007,6,119.97979797979798
19,2007,6,83.8076923076923
20,2007,6,300.77836879432624
21,2007,6,276.3671497584541
23,2007,6,136.18103448275863
24,2007,6,373.5693087224032
25,2007,6,218.875
26,2007,6,154.18583495776477
0,2007,7,191.04396910279266
2,2007,7,100.26682316118935
3,2007,7,267.31944444444446
4,2007,7,180.578853046595
5,2007,7,210.85353535353536
6,2007,7,334.54005167958655
7,2007,7,89.18518518518518
8,2007,7,219.47222222222223
9,2007,7,196.8403237674761
10,2007,7,239.20726495726495
11,2007,7,154.83636363636364
12,2007,7,84.40996168582376
13,2007,7,189.28194444444443
14,2007,7,171.2359937402191
15,2007,7,118.61728395061729
16,2007,7,84.6969696969697
17,2007,7,68.03703703703704
18,2007,7,87.3125
19,2007,7,112.69333333333334
20,2007,7,292.54088050314465
21,2007,7,240.76617826617826
23,2007,7,144.17568850902182
24,2007,7,332.7927720107651
25,2007,7,192.0
26,2007,7,168.91338383838382
0,2007,8,196.64928615766604
2,2007,8,106.19014084507042
3,2007,8,293.68253968253964
4,2007,8,177.79365079365078
5,2007,8,221.7418300653595
6,2007,8,263.2348008385744
7,2007,8,91.74074074074075
8,2007,8,185.3131313131313
9,2007,8,184.90464933018123
10,2007,8,231.32142857142858
11,2007,8,168.02011494252872
12,2007,8,100.0039123630673
13,2007,8,199.7599715099715
14,2007,8,173.33586212262685
15,2007,8,108.0
16,2007,8,101.07142857142857
17,2007,8,80.55555555555556
18,2007,8,101.28472222222223
19,2007,8,102.48148148148148
20,2007,8,296.0608598548297
21,2007,8,231.19368548876747
23,2007,8,144.3574879227053
24,2007,8,343.72693032015064
25,2007,8,258.5
26,2007,8,142.03040540540542
0,2007,9,196.72222222222223
2,2007,9,111.6401766004415
3,2007,9,299.47058823529414
4,2007,9,174.07088122605364
5,2007,9,218.17578772802653
6,2007,9,290.9728395061728
7,2007,9,104.99074074074075
8,2007,9,190.78518518518518
9,2007,9,220.84779299847793
10,2007,9,229.04166666666666
11,2007,9,161.87918871252205
12,2007,9,92.3083735909823
13,2007,9,195.310686482661
14,2007,9,173.0489417989418
15,2007,9,97.25
16,2007,9,123.55555555555557
17,2007,9,86.19444444444444
18,2007,9,138.6064814814815
19,2007,9,96.24
20,2007,9,300.4736842105263
21,2007,9,248.92843691148778
23,2007,9,133.76934947768282
24,2007,9,350.77917540181693
25,2007,9,270.3333333333333
26,2007,9,168.62724014336916
0,2007,10,199.52613087395696
2,2007,10,145.40377632534495
3,2007,10,278.47058823529414
4,2007,10,231.3068783068783
5,2007,10,231.07215007215007
6,2007,10,441.6685185185185
7,2007,10,118.49333333333334
8,2007,10,230.3450292397661
9,2007,10,240.3587509077705
10,2007,10,293.7283950617284
11,2007,10,178.09021842355176
12,2007,10,98.50656167979002
13,2007,10,227.02450142450144
14,2007,10,230.80824372759858
15,2007,10,115.23809523809523
16,2007,10,114.54545454545455
17,2007,10,79.77777777777777
18,2007,10,108.35416666666667
19,2007,10,106.62666666666667
20,2007,10,300.77835648148147
21,2007,10,309.4117647058824
23,2007,10,134.1670843776107
24,2007,10,396.0081871345029
25,2007,10,226.11111111111111
26,2007,10,203.52623979912116
0,2007,11,221.71352074966532
2,2007,11,161.12058570198104
3,2007,11,300.0
4,2007,11,269.1816578483245
5,2007,11,238.2709284627093
6,2007,11,562.1172839506172
7,2007,11,137.71428571428572
8,2007,11,215.75396825396825
9,2007,11,252.4210950080515
10,2007,11,300.390022675737
11,2007,11,201.6675849403122
12,2007,11,106.20671834625324
13,2007,11,269.4018018018018
14,2007,11,229.95755305867667
15,2007,11,197.85185185185185
16,2007,11,141.25925925925927
17,2007,11,84.93827160493828
18,2007,11,160.24444444444447
19,2007,11,94.04347826086956
20,2007,11,302.9040680024287
21,2007,11,315.8778513612951
22,2007,11,75.0
23,2007,11,153.59809027777777
24,2007,11,431.2032701597919
25,2007,11,226.57142857142858
26,2007,11,239.7231746031746
0,2007,12,253.94871794871796
2,2007,12,207.92337164750958
3,2007,12,303.46153846153845
4,2007,12,245.1846153846154
5,2007,12,240.72296296296298
6,2007,12,491.1666666666667
7,2007,12,160.42222222222222
8,2007,12,253.76111111111112
9,2007,12,242.91190476190474
10,2007,12,318.97903563941304
11,2007,12,194.5462256149279
12,2007,12,112.16161616161617
13,2007,12,273.8374094202899
14,2007,12,249.13479532163743
15,2007,12,220.44444444444443
16,2007,12,150.4320987654321
17,2007,12,105.51111111111112
18,2007,12,164.05555555555557
19,2007,12,132.6172839506173
20,2007,12,309.2858796296296
21,2007,12,306.84313725490193
23,2007,12,146.84865900383141
24,2007,12,440.0947712418301
25,2007,12,261.7
26,2007,12,375.9627525252525
0,2008,1,217.17409387997623
2,2008,1,218.2719298245614
3,2008,1,248.08333333333334
4,2008,1,234.9241622574956
5,2008,1,246.02905982905983
6,2008,1,425.3267973856209
7,2008,1,103.0
8,2008,1,281.26666666666665
9,2008,1,233.62611516626114
10,2008,1,330.953216374269
11,2008,1,204.44722222222222
12,2008,1,112.3915857605178
13,2008,1,275.31421744324973
14,2008,1,264.0679864947821
15,2008,1,183.33333333333334
16,2008,1,155.26143790849673
17,2008,1,75.81904761904761
18,2008,1,159.68055555555554
19,2008,1,124.34920634920636
20,2008,1,287.64575866188767
21,2008,1,313.4055859137826
23,2008,1,155.8023598820059
24,2008,1,456.4094881398252
25,2008,1,352.0
26,2008,1,322.51398880895283
0,2008,2,213.38708010335915
2,2008,2,216.27640036730946
3,2008,2,417.5
4,2008,2,259.49717514124296
5,2008,2,251.01736111111111
6,2008,2,499.9559748427673
7,2008,2,72.5
8,2008,2,289.12393162393164
9,2008,2,226.65394402035625
10,2008,2,306.2066666666667
11,2008,2,201.26415094339623
12,2008,2,114.11534391534391
13,2008,2,262.9297573435505
14,2008,2,265.48163487282466
15,2008,2,112.16666666666666
16,2008,2,158.84615384615384
17,2008,2,80.73015873015872
18,2008,2,168.38271604938274
19,2008,2,133.91304347826087
20,2008,2,308.14438502673795
21,2008,2,357.06960408684546
23,2008,2,156.06108852755196
24,2008,2,461.0484770484771
25,2008,2,318.85714285714283
26,2008,2,332.5609567901235
0,2008,3,200.33333333333334
2,2008,3,192.559670781893
3,2008,3,338.7647058823529
4,2008,3,237.31076388888889
5,2008,3,249.65656565656565
6,2008,3,493.3382352941176
8,2008,3,315.33333333333337
9,2008,3,255.53253968253966
10,2008,3,300.9277777777778
11,2008,3,209.51018518518518
12,2008,3,96.0353143841516
13,2008,3,260.48626716604247
14,2008,3,246.15104166666669
15,2008,3,291.1666666666667
16,2008,3,131.63194444444446
17,2008,3,78.58333333333334
18,2008,3,187.20138888888889
19,2008,3,134.01388888888889
20,2008,3,323.3552271483306
21,2008,3,332.9530864197531
23,2008,3,131.73504273504273
24,2008,3,458.24098601913175
25,2008,3,318.42857142857144
26,2008,3,217.05311860940694
0,2008,4,207.11430855315749
2,2008,4,163.44566544566547
3,2008,4,347.5
4,2008,4,225.49820788530465
5,2008,4,272.25373134328356
6,2008,4,451.14141414141415
7,2008,4,113.33333333333334
8,2008,4,228.72727272727272
9,2008,4,230.14026792750198
10,2008,4,289.7316561844864
11,2008,4,191.95592286501378
12,2008,4,96.04055150040553
13,2008,4,255.92013888888886
14,2008,4,244.70918684047177
15,2008,4,369.3888888888889
16,2008,4,129.96031746031747
17,2008,4,82.94202898550725
18,2008,4,160.5277777777778
19,2008,4,127.00925925925925
20,2008,4,328.1026570048309
21,2008,4,336.89013035381754
23,2008,4,148.39909511784512
24,2008,4,444.9189585625229
25,2008,4,273.85714285714283
26,2008,4,184.9584332533973
0,2008,5,223.37921146953408
2,2008,5,163.0189933523267
3,2008,5,341.2
4,2008,5,248.87142857142857
5,2008,5,290.0620490620491
6,2008,5,435.4291187739464
7,2008,5,193.33333333333334
